movieId,movieName,Year,Actors,Directors
141107,The Basketball Diaries,1995.0,,
141131,Gone with the Wind,2005.0,,
141138,Me and Earl and the Dying Girl,2015.0,,
141169,Star Trek Generations,1994.0,,
141191,The Infinite Man,2014.0,,
141210,The Blind Side,2009.0,,
141214,In Dreams,1999.0,,
141222,Summer Wars,,,
141261,Sharknado,,,
141282,A Monster Calls,2016.0,,
141309,A Moment to Remember,2004.0,,
141334,In Her Shoes,2005.0,,
141337,The Princess Diaries 2: Royal Engagement,2004.0,,
141341,La Totale!,1991.0,,
141371,Mickey's Racing Adventure,,,
141432,La Haine,1995.0,,
141438,Captain Ron,1992.0,,
141458,Friday the 13th,2009.0,,
141482,DodgeBall: A True Underdog Story,2004.0,,
141509,City of God,2011.0,,
141524,Neighbors,2014.0,,
141552,Red Sundown,1956.0,,
141566,Click,2010.0,,
141571,Charlotte's Web,1973.0,"Dakota Fanning, Julia Roberts, Oprah Winfrey",Gary Winick
141576,20th Century Women,2016.0,,
141578,The Usual Suspects,1995.0,,
141614,The Bye Bye Man,2017.0,,
141620,The Count of Monte Cristo,2002.0,,
141648,Salt,2010.0,,
141688,A Nightmare on Elm Street 3: Dream Warriors,1987.0,,
141732,Zoolander,2001.0,,
141745,Cadillac Man,1990.0,,
141770,Vertical Limit,2000.0,,
141776,WALL-E ,,,
141788,Fast & Furious,2009.0,,
141885,In a Lonely Place,1950.0,,
141917,The Hundred-Foot Journey,2014.0,,
141928,Talladega Nights: The Ballad of Ricky Bobby,2006.0,,
141963,Evil Dead,,,
141964,My Left Foot,1989.0,,
141989,Dark Tide,2012.0,,
141996,Jarhead,2005.0,,
142001,Flowers in the Attic,1987.0,,
142069,Vacation,2015.0,,
142099,God's Not Dead,2014.0,,
142122,Spaceman,2016.0,,
142168,Anaconda 3: Offspring,2008.0,,
142186,Iron Man 3,,,
142205,The Last of the Mohicans,1992.0,,
142240,"Planes, Trains and Eric",,,
142253,Mommie Dearest,1981.0,,
142272,How She Move,2007.0,,
142321,Blue Crush,2002.0,,
142345,Marvin's Room,1996.0,,
142356,Species II,1998.0,,
142376,The Snowman,2017.0,,
142401,Supersonic Man,1979.0,,
142436,Evita,2008.0,,
142484,Scream 3,2000.0,,
142493,Senseless,1998.0,,
142495,Train,2008.0,,
142524,The Boondock Saints II: All Saints Day,2009.0,,
142531,Honky,1971.0,,
142554,Loving Vincent,,,
142561,Strange Brew,1983.0,,
142573,Love Actually,2003.0,,
142603,The Craft,1996.0,,
142617,Saved!,2004.0,,
142648,Premism,2010.0,,
142664,The Texas Chainsaw Massacre 2,1986.0,,
142684,The Christmas Carol ,,,
142710,Cosmos,2015.0,,
142741,Nancy Drew,2007.0,,
142758,Breathe In,2013.0,,
142759,Walk the Talk,2001.0,,
142775,White Mischief,1987.0,,
142791,Pixels,2015.0,,
142800,Maya the Bee,2014.0,,
142817,Broadcast News,1987.0,,
142823,The Revenant,2015.0,,
142850,The Young Victoria,2009.0,,
142860,The Big House,1930.0,,
142880,King of Kings,1961.0,,
142890,XXX,2016.0,,
142895,The Other Woman,2014.0,,
142910,The Other Guys,2010.0,,
142933,Mr. & Mrs. Smith,2005.0,,
143020,Forever Young,1992.0,,
143054,Faces in the Crowd,2011.0,,
143062,Child's Play,1988.0,,
143141,An American Tail: Fievel Goes West,1991.0,,
143142,"Ladybird, Ladybird",1994.0,,
143144,The Measure of All Things,2014.0,,
143189,Star Wars: Episode II – Attack of the Clones,2002.0,,
143194,The Philadelphia Story,1940.0,,
143198,Goodfellas,1990.0,,
143206,Batman: The Dark Knight Returns ,,,
143219,The Towering Inferno,1974.0,,
143220,Dr. Strange ,,,
143239,To Die Is Hard,2010.0,,
143253,The Family,2013.0,,
143259,Yes Man,2008.0,,
143261,The Do-Over,2016.0,,
143308,Eight Below,2006.0,,
143378,Friend Request,,,
143388,Leo the Lion: King of the Jungle,1994.0,,
143404,Against All Odds,1984.0,,
143412,The Hobbit,1985.0,,
143433,Ong Bak 2,2008.0,,
143452,The Butterfly Effect,2004.0,,
143455,Pina,2011.0,,
143463,Deepwater Horizon,2016.0,,
143583,Real Genius,1985.0,,
143617,Wrong Turn 6: Last Resort,2014.0,,
143618,Undisputed,2002.0,,
143623,Clueless,1995.0,,
143653,Ida,2013.0,,
143668,Rampage: President Down,2016.0,,
143696,Bad Education,2004.0,,
143789,Sneakers,1992.0,,
143859,The House Bunny,2008.0,,
143905,The Ritual,2009.0,,
143946,Ninja Kids!!!,2011.0,,
143955,The Hunchback of Notre Dame,1996.0,,
143958,Romy and Michele: In the Beginning,,,
143978,Now You See Me 2,2016.0,,
143994,Scary Movie 2,2001.0,,
144066,Knock Knock,2015.0,,
144079,Beverly Hills Chihuahua,2008.0,,
144116,Clip,2012.0,,
144120,The Death and Life of Bobby Z,2007.0,,
144160,Living Out Loud,1998.0,,
144167,Nerve,2016.0,,
144178,Very Bad Things,1998.0,,
144182,The Golden Child,1986.0,,
144218,The Walk,2015.0,,
144263,Suspiria,1977.0,,
144298,When in Rome,2010.0,,
144313,American Assassin ,,,
144335,Their Finest,2016.0,,
144347,Taken,2008.0,,
144386,The Arrival,1996.0,,
144427,The Wailing,2016.0,,
144433,Kids,1995.0,,
144468,Willow,1988.0,,
144481,Deception,2008.0,,
144550,True Lies,1994.0,,
144557,Western Cyclone,1943.0,,
144558,Gravy,2015.0,,
144621,50,2011.0,,
144628,2 Fast 2 Furious,2003.0,,
144669,Snakes on a Train,,,
144701,Tron,1982.0,,
144711,The Omen,2006.0,,
144716,Popcorn,1991.0,,
144726,Your Name,2016.0,,
144730,Camp Rock,,,
144752,The Blair Bitch Project,1999.0,,
144779,Annabelle 2,2017.0,,
144795,Mission: Impossible III,2006.0,,
144803,Hachi: A Dog's Tale,2009.0,,
144811,Fast 8,,,
144819,The American,2010.0,,
144842,The Secret Life of Walter Mitty,2013.0,,
144848,Crocodile Dundee in Los Angeles,2001.0,,
144872,Sunshine,2007.0,,
144894,The Midnight Meat Train,2008.0,,
144901,Made of Honor,2008.0,,
144911,Masterminds,1997.0,,
144938,Sympathy for Mr. Vengeance,2002.0,,
144959,The Expendables,1989.0,,
144965,Apartment 143,2012.0,,
144978,Mickey's Once Upon a Christmas,,,
144999,BURN-E,2008.0,,
145004,Little England ,,,
145016,Patriots Day,2016.0,,
145017,The Wizard of Oz,1925.0,,
145161,New World,2013.0,,
145175,Struck by Lightning,2012.0,,
145178,Eldorado,1995.0,,
145204,Caligula,1979.0,,
145212,Eddie,1996.0,,
145232,Great Expectations,1946.0,,
145240,Starsky & Hutch,2004.0,,
145249,A Man Apart,2003.0,,
145268,Kedi,2010.0,,
145275,End of Days,1999.0,,
145291,Entourage,2015.0,,
145307,Do the Right Thing,,,
145313,You Only Live Twice,1967.0,,
145338,Philadelphia,1993.0,,
145365,Oldboy,2013.0,,
145405,Cheech & Chong's Animated Movie,2013.0,,
145434,Shrek Forever After,2010.0,,
145455,Twilight Zone: The Movie,1983.0,,
145456,Enter Another Dragon,1981.0,,
145463,Avatar,2004.0,,
145470,Star Trek Beyond,2016.0,,
145475,Postcards from the Edge,1990.0,,
145479,Benji the Hunted,1987.0,,
145484,Jane,1915.0,,
145485,The Deep End of the Ocean,1999.0,,
145492,The Rookie,2002.0,,
145496,The Silence of the Hams,1994.0,,
145527,Twelve Disciples of Nelson Mandela,2005.0,,
145559,Garfield: The Movie,2004.0,,
145588,The Dawns Here Are Quiet,1972.0,,
145602,Conception,2011.0,,
145693,Solomon and Sheba,1959.0,,
145698,Ring of Fire,1991.0,,
145723,The Foreigner,2016.0,,
145728,Barry Lyndon,1975.0,,
145744,Black Christmas,2006.0,,
145814,Jackass Number Two,2006.0,,
145830,Zero Effect,1998.0,,
145855,The Beast and the Beauty,2005.0,,
145868,3 Ninjas,1992.0,,
145875,Switch,2013.0,,
145883,True Blood ,,,
145905,Vampire Academy,2014.0,,
145925,Carrie,2013.0,,
145926,W.E.,2011.0,,
145954,The Dentist,1996.0,,
145959,King Solomon's Mines,1985.0,,
145988,Sleeping with the Enemy,1991.0,,
145997,Chicago,2002.0,,
146012,House on Haunted Hill,1999.0,,
146021,Hansel & Gretel,2013.0,,
146022,African Cats,2011.0,,
146025,The Polka King,,,
146058,Mr. 3000,2004.0,,
146069,Bad Girls,2012.0,,
146107,The Pajama Game,1957.0,,
146112,Someone like You,2001.0,,
146166,Superman vs. The Elite,,,
146188,The Machinist,2004.0,,
146189,Passengers,2008.0,,
146199,Born on the Fourth of July,1989.0,,
146201,Seems Like Old Times,1980.0,,
146205,American Made,2017.0,,
146224,Singin' in the Rain,1952.0,,
146231,Rio 2,2014.0,,
146251,The Fugitive,2003.0,,
146282,Jarhead 3: The Siege,,,
146297,Smiley Face,2007.0,,
146309,The Remains of the Day,1993.0,,
146366,Superman,1997.0,,
146413,Julia and Julia,1987.0,,
146418,Gone,2012.0,,
146463,Jackie Brown,1997.0,,
146474,Killa,2015.0,,
146475,Wanted,2008.0,,
146478,Friends,2009.0,,
146481,National Lampoon's Vacation,1983.0,,
146486,Ghosts,1915.0,,
146496,The Longest Day,1962.0,,
146555,Brazil,1985.0,,
146581,Dracula Untold,2014.0,,
146584,The Boy Next Door,2015.0,,
146618,A Midsummer Night's Dream,1999.0,,
146640,Prisoners,2013.0,,
146670,A Marvel Comics Super Special: Blade Runner,,,
146699,The Asphalt Jungle,1950.0,,
146701,Mother's Day,2016.0,,
146716,A Game of Thrones ,,,
146723,Attakathi,2012.0,,
146740,Goodbye Again,1933.0,,
146741,Curse of Chucky,2013.0,,
146761,The Wave,2015.0,,
146767,Halloween II,2009.0,,
146771,Memento,2000.0,,
146794,Center Stage,2000.0,,
146830,The Big Boss,1971.0,,
146845,Pocahontas,1994.0,"Mel Gibson, Linda Hunt, Christian Bale","Mike Gabriel, Eric Goldberg"
146870,Pitch Perfect ,,,
146872,Eagle Eye,2008.0,,
146877,Side Effects,2013.0,,
146904,D,2005.0,,
146906,To Live and Die in L.A.,1985.0,,
146941,The Outlaw Josey Wales,1976.0,,
146948,The Eyes of My Mother,2016.0,,
146955,Martyrs,2016.0,,
146962,Gladiator,1992.0,,
146980,Dead End,2003.0,,
146984,Talhotblond,2009.0,,
146986,Meet the Robinsons,2007.0,,
147007,Cyrus: Mind of a Serial Killer,2010.0,,
147038,Garfield: A Tail of Two Kitties,2006.0,,
147047,Midway,1976.0,,
147143,Under Siege,1992.0,,
147165,Just like Heaven,2005.0,,
147204,Tusk,2014.0,,
147221,War,2014.0,,
147237,McLintock!,1963.0,,
147246,Airport 1975,1974.0,,
147250,Coming to America,1988.0,,
147260,Going the Distance,2010.0,,
147271,Tears of the Sun,2003.0,,
147279,Monster-in-Law,2005.0,,
147314,Bill & Ted's Excellent Adventure,1989.0,,
147359,"History of the World, Part I",1981.0,,
147363,Leatherface: The Texas Chainsaw Massacre III,1990.0,,
147404,The Hunted,1995.0,,
147414,Return of the Killer Tomatoes,1988.0,,
147424,The Burglar,1972.0,,
147432,Ijé,2010.0,,
147538,I Love You to Death,1990.0,,
147539,Riddick,2013.0,,
147565,Easy Rider,1969.0,,
147598,Indiana Jones and the Kingdom of the Crystal Skull,2008.0,,
147602,The Mysterious Monsters,1976.0,,
147610,The Bridges of Madison County,1995.0,,
147669,American Beauty,1999.0,,
147734,War Machine ,,,
147766,Mad Max 2,1981.0,,
147821,All About Steve,2009.0,,
147826,Gangs of New York,2002.0,,
147842,Leprechaun: Origins,2014.0,,
147869,Drive Angry,,,
147901,Code of Silence,1985.0,,
147910,Hot Shots! Part Deux,1993.0,,
147923,The Strongest Man in the World,1975.0,,
147934,Blade Runner,1982.0,,
147941,The Burning,1981.0,,
147958,The Spiderwick Chronicles,2008.0,,
147970,American Hustle,2013.0,,
147979,Weirdsville,2007.0,,
147995,Best in Show,2000.0,,
147997,Premonition,2006.0,,
148016,Victoria,2015.0,,
148053,It's Pat,1995.0,,
148073,Three to Tango,1999.0,,
148114,Rosemary's Baby,1968.0,,
148120,Old School,2003.0,,
148135,Midnight Madness,1980.0,,
148173,Gold,2016.0,,
148182,Ghost Rider: Spirit of Vengeance,2012.0,,
148192,Manhunt: The Search for Bin Laden,2013.0,,
148201,Love Actually... Sucks!,2011.0,,
148213,Addams Family Values,1993.0,,
148222,The Human Centipede,2009.0,,
148231,Jurassic Park,1993.0,,
148243,Mr Bones,2001.0,,
148245,Edward Scissorhands,1990.0,,
148286,All the Way ,,,
148291,On the Town,1949.0,,
148361,Ghosts of Girlfriends Past,2009.0,,
148384,Hugo,2011.0,,
148389,The Dark Knight Rises,2012.0,,
148427,Since Pearl Harbor,1943.0,,
148430,The Descendants,2011.0,,
148448,Life and Debt,2001.0,,
148464,The Take,2007.0,,
148477,The Blues Brothers,1980.0,,
148501,Dial M for Murder,1954.0,,
148505,Spy,2015.0,,
148527,Almost Famous,2000.0,,
148555,Persuasion,2007.0,,
148564,Audition,1999.0,,
148572,The Secret Garden,1993.0,,
148590,Holding the Man,2015.0,,
148625,The Punisher,1989.0,,
148629,Guarding Tess,1994.0,,
148671,My Girl,1991.0,,
148674,Capturing the Friedmans,2003.0,,
148678,Hoodlum,1997.0,,
148716,Dennis the Menace,1993.0,,
148743,Reel Horror,1985.0,,
148755,The Chosen,2016.0,,
148764,Shane,1953.0,,
148773,Bolt,2008.0,,
148774,When the Bough Breaks,2016.0,,
148780,Cat on a Hot Tin Roof,1958.0,,
148785,The True Nature of Bernadette,1972.0,,
148808,Forgetting the Girl,2012.0,,
148810,Out of Africa,1985.0,,
148821,The Intouchables,2011.0,,
148831,Guess Who,2005.0,,
148871,Armageddon,1997.0,,
148904,John Wick,2014.0,,
148947,Down to Earth,2001.0,,
148968,High Sierra,1941.0,,
148976,Morgan,2016.0,,
148994,The Rundown,2003.0,,
149004,The Ugly Dachshund,1966.0,,
149022,The Quiet,2005.0,,
149027,See No Evil,2006.0,,
149101,Wings of Fame,1990.0,,
149109,The Manchurian Candidate,2004.0,,
149122,Strangers,2007.0,,
149136,Godzilla,2017.0,,
149205,The Lives of Others,2006.0,,
149216,The Purge ,,,
149241,Foo Fighters: Back and Forth,,,
149245,The Fox and the Hound,,,
149249,The Enchanted ,,,
149260,Good Luck Chuck,2007.0,,
149273,Man on Fire,2004.0,,
149291,"The Lion, the Witch and the Wardrobe ",,,
149313,Moby Dick,2010.0,,
149348,The Mummy,1999.0,"Brendan Fraser, Rachel Weisz, John Hannah",Stephen Sommers
149363,The Elephant Man,1982.0,,
149389,Kevin Hart: Laugh at My Pain,2011.0,,
149402,Hot Rod,2007.0,,
149457,Bob Fleming... Mission Casablanca,1966.0,,
149460,White Lady,2006.0,,
149514,Friday ,,,
149519,Prometheus,2012.0,,
149543,Life of the Party,2018.0,,
149563,The Matador,2008.0,,
149569,Tiger Zinda Hai,2017.0,,
149627,Blues Brothers 2000,1998.0,,
149720,A Beautiful Mind,2001.0,,
149723,Enron: The Smartest Guys in the Room,2005.0,,
149737,The Zookeeper's Wife,2017.0,,
149746,Jimi: All Is by My Side,2013.0,,
149748,Hansel & Gretel: Witch Hunters,2013.0,,
149788,The Bucket List,2007.0,,
149793,In the Loop,2009.0,,
149801,One Water,2008.0,,
149829,The Lego Batman Movie,2017.0,,
149837,Jesus Christ Superstar,1973.0,,
149843,Mr. Nobody,2009.0,,
149885,The Indian in the Cupboard,1995.0,,
149902,The League of Extraordinary Gentlemen,2003.0,,
149908,P2,2007.0,,
149911,Major League II,1994.0,,
149916,Bernie,2011.0,,
149919,Exorcist: The Beginning,2004.0,,
149938,The Ringer,2005.0,,
149964,Wimbledon,2004.0,,
150037,Nikita,1990.0,,
150050,Transformers: Dark of the Moon,2011.0,,
150083,Hanover Street,1979.0,,
150126,Paranormal Activity: The Ghost Dimension,2015.0,,
150134,Fast Five,2011.0,,
150138,Waiting,2015.0,,
150142,Capricorn One,1977.0,,
150172,Mahogany,1975.0,,
150177,Fled,1996.0,,
150179,Withnail and I,1987.0,,
150196,Baggage Claim,2013.0,,
150197,The Outlaws,1950.0,,
150218,The Muppet Movie,1979.0,,
150247,Resident Evil: Apocalypse,2004.0,,
150256,The Rugrats Movie,1998.0,,
150305,Just Married,2007.0,,
150313,Too Big to Fail ,,,
150318,Lincoln,2012.0,,
150331,Bonnie and Clyde,1967.0,,
150352,Jason X,2001.0,,
150359,Cinema Paradiso,1988.0,,
150373,Lone Wolf and Cub: Sword of Vengeance,1972.0,,
150376,Benny & Joon,1993.0,,
150400,Alien vs. Predator,2004.0,,
150421,Sherlock Holmes,2010.0,,
150425,Monster a Go-Go,1965.0,,
150436,Nacho Libre,2006.0,,
150441,Money Back Policy,2013.0,,
150451,Happy Gilmore,1996.0,,
150473,The Secret of Kells,2009.0,,
150488,Before Night Falls,2000.0,,
150501,The Truman Show,1998.0,,
150562,A Kid for Two Farthings,1955.0,,
150563,The Collector,2002.0,,
150578,Wrong Turn,2003.0,,
150601,Lost Horizon,1937.0,,
150623,Freaks,1932.0,,
150628,The Amityville Horror,2005.0,,
150638,Lady and the Tramp II: Scamp's Adventure,2001.0,,
150640,The Last Exorcism,2010.0,,
150655,City of Ghosts,2002.0,,
150661,The Neighbor,2012.0,,
150700,Sidewinder 1,1977.0,,
150703,Godzilla,2014.0,,
150732,Vikingdom,2013.0,,
150739,Oklahoma!,1999.0,,
150798,Horton Hears a Who!,2008.0,,
150802,Almost Friends,2014.0,,
150815,Shiloh,1996.0,,
150829,Hostel,2011.0,,
150846,The Magnificent Ambersons,1942.0,,
150850,Johnny English Reborn,2011.0,,
150861,Saw 3D,2010.0,,
150864,The Inbetweeners 2,2014.0,,
150886,My Darling Clementine,1946.0,,
150887,Ender's Game,2013.0,,
150889,The Punisher,2004.0,,
150891,Premonition,2004.0,,
150893,Murder by Invitation,1941.0,,
150941,Moulin Rouge!,2001.0,,
150949,To the Arctic 3D,2012.0,,
150953,Trumbo,2015.0,,
150957,Casino,1995.0,,
150993,Chungking Express,1994.0,,
151005,Lego Scooby-Doo! Haunted Hollywood,2016.0,,
151059,Foxcatcher,2014.0,,
151089,Killer Legends,,,
151102,Men in Black,1997.0,,
151110,Unstoppable,2013.0,,
151111,Father Xmas,2001.0,,
151114,Brooklyn's Finest,2009.0,,
151167,The Good Life,1997.0,,
151180,Pokémon 3: The Movie,,,
151198,Escape to Victory,1981.0,,
151201,Angels with Dirty Faces,1938.0,,
151231,Cats & Dogs,2001.0,,
151236,Zapped!,1982.0,,
151269,Fast and Furious,1939.0,,
151299,Ghost in the Shell,2017.0,,
151304,Korkoro,,,
151313,A Scanner Darkly,2006.0,,
151318,The Transporter,2002.0,,
151340,Lovelace,2013.0,,
151341,Draft Day,2014.0,,
151348,Frozen,2010.0,,
151350,Hellboy,2004.0,,
151357,Pay It Forward,2000.0,,
151368,Faster,2010.0,,
151371,The African Queen,1951.0,,
151386,The Blue Umbrella,2013.0,,
151390,The Choice,2015.0,,
151417,Men at Work,1990.0,,
151418,Treasure Planet,2002.0,,
151453,Rat Race,2001.0,,
151488,Beauty and the Beast,1991.0,,
151539,Shrooms,2007.0,,
151573,Cellular,2004.0,,
151577,Daylight,1996.0,,
151595,The Smell of Us,2014.0,,
151596,Jurassic Park III,2001.0,,
151599,Troll 2,1990.0,,
151630,Girls' Night Out,1998.0,,
151656,Police Academy,1984.0,,
151670,Six Degrees of Separation,1993.0,,
151700,The Theory of Everything,2014.0,,
151702,Harold & Kumar Escape from Guantanamo Bay,2008.0,,
151728,The Purge,2013.0,,
151752,Fantastic Mr. Fox,2009.0,,
151769,A Kid in King Arthur's Court,1995.0,,
151777,Rooster Cogburn,1975.0,,
151785,Following,1998.0,,
151828,Sounder,1972.0,,
151837,12 Angry Men,1957.0,,
151866,Powder,1995.0,,
151938,My Sister's Keeper,2009.0,,
151962,The Hallow,2015.0,,
151969,Inside Job,2010.0,,
151984,All the President's Men,1976.0,,
151987,The Penthouse,1967.0,,
151989,Dear John,2010.0,,
152004,Bird on a Wire,1990.0,,
152014,A Kind of Murder,2016.0,,
152036,Knights,1993.0,,
152037,Heidi,1993.0,,
152039,Aloha,2015.0,,
152043,The Suicide Club,1914.0,,
152082,Upstream Color,2013.0,,
152121,"You, Me and Dupree",2006.0,,
152127,Youth in Revolt,2009.0,,
152142,Lassie,1994.0,,
152149,Son of Django,1967.0,,
152153,Duel,1971.0,,
152174,Fighter,2011.0,,
152188,Sucker Punch,2008.0,,
152202,Maze Runner ,,,
152242,Enemy of the State,1998.0,,
152273,Christmas Tango,2011.0,,
152303,This Is Where I Leave You,2014.0,,
152312,Gothika,2003.0,,
152322,Larry Crowne,2011.0,,
152325,The Minority,,,
152329,The Conjuring 2,2016.0,,
152418,Dark Water,2002.0,,
152424,Stick It,2006.0,,
152437,The Cotton Club,1984.0,,
152464,Sleeping Beauty,1942.0,,
152474,All Dogs Go to Heaven,,,
152496,Heathers,1988.0,,
152497,Bruce Almighty,2003.0,,
152521,Taxi Driver,1976.0,,
152567,Network,1976.0,,
152590,The Land That Time Forgot,1975.0,,
152615,Asew,1935.0,,
152708,Cradle 2 the Grave,2003.0,,
152744,Grease,1978.0,,
152748,The Avengers,1998.0,"Robert Downey Jr., Chris Evans, Scarlett Johansson",Joss Whedon
152769,Dope,2015.0,,
152789,Ant-Man,2015.0,,
152818,Candyman,1992.0,,
152823,Funny Games,1997.0,,
152830,The Chronicles of Narnia: Prince Caspian,2008.0,,
152845,Fly My Kite,1931.0,,
152847,How to Lose a Guy in 10 Days,2003.0,,
152850,The Awakening,2011.0,,
152855,The Blackcoat's Daughter,2015.0,,
152868,Summer Stock,1950.0,,
152874,The Thin Man,1934.0,,
152877,Snowpiercer,2013.0,,
152883,Romeo Is Bleeding,1993.0,,
152913,Divine Secrets of the Ya-Ya Sisterhood,2002.0,,
152955,Enter the Dragon,1973.0,,
152969,Sophie's Choice,1982.0,,
152981,Killing Them Softly,2012.0,,
152993,The Killing Room,2009.0,,
153084,Alone in Berlin,2016.0,,
153100,The Great Train Robbery,1903.0,,
153101,The Outsiders,1983.0,,
153165,A Room with a View,1985.0,,
153170,The Beyond,1981.0,,
153194,Snake Eyes,1998.0,,
153202,The Diving Bell and the Butterfly,2007.0,,
153287,Pieces,1982.0,,
153288,Murder by Death,1976.0,,
153346,Insidious,2011.0,,
153348,The Poseidon Adventure,1972.0,,
153355,The Sure Thing,1985.0,,
153382,I Spit on Your Grave,2010.0,,
153411,27 Dresses,2008.0,,
153438,Hard Boiled,1992.0,,
153450,Manhattan,1979.0,,
153455,Chitty Chitty Bang Bang,1968.0,,
153466,Sex and Lucia,2001.0,,
153484,Downfall,2004.0,,
153492,Inkheart,2008.0,,
153498,Patriot Games,1992.0,,
153505,I Am Bruce Lee,2012.0,,
153549,Bonnie and Clyde Italian Style,1982.0,,
153559,The Nut Job,2014.0,,
153576,Repo Men,2010.0,,
153600,High Crime,1973.0,,
153620,Easy Rider: The Ride Back,2012.0,,
153636,Venom,2014.0,,
153645,The Great Gatsby,1974.0,,
153659,Gravity,2009.0,,
153706,My Little Pony: The Movie,1986.0,,
153707,Blown Away,1994.0,,
153733,Saw,2003.0,,
153761,Malcolm X,1992.0,,
153792,Final,2001.0,,
153820,Talk to Me,2007.0,,
153821,The Girl on the Train,2013.0,,
153858,Dead Poets Society,1989.0,,
153904,From Beyond,1986.0,,
153918,On Golden Pond,1981.0,,
153939,The Shootist,1976.0,,
153954,Begin Again,2013.0,,
154012,Kaizoku Sentai Gokaiger the Movie: The Flying Ghost Ship,2011.0,,
154033,Tom Sawyer,2000.0,,
154046,Goodbye Christopher Robin,,,
154067,The Razor's Edge,1984.0,,
154069,Grandma's Boy,2006.0,,
154114,The Other,1972.0,,
154115,Destiny,1927.0,,
154118,Princess Caraboo,1994.0,,
154125,Transformers: Dark of the Moon: The Junior Novel,,,
154133,House,1995.0,,
154137,The Human Stain,2003.0,,
154149,Sunday,2002.0,,
154189,The Curious Case of Benjamin Button,2008.0,,
154247,Total Recall,2012.0,,
154252,Womb,2010.0,,
154271,25th Hour,,,
154292,Deck the Halls,2005.0,,
154329,License to Drive,1988.0,,
154336,Dark Vengeance,1993.0,,
154350,From Prada to Nada,2011.0,,
154352,Major Payne,1995.0,,
154360,Set It Off,1996.0,,
154390,The Champ,1979.0,,
154406,Welcome to Mooseport,2004.0,,
154409,Remember Me,2010.0,,
154477,Runaway,2009.0,,
154483,Seal Team Six: The Raid on Osama Bin Laden,,,
154486,The Talented Mr. Ripley,1999.0,,
154513,X-Men: First Class,2011.0,,
154630,Aids,1987.0,,
154640,Hatari!,1962.0,,
154642,Justice,1914.0,,
154710,Young Guns,1988.0,,
154716,Kiss Me Kate,1953.0,,
154756,Valley Girl,1983.0,,
154779,Frankenstein vs. the Creature from Blood Cove,2005.0,,
154796,"What's Up, Doc%3F",1972.0,,
154811,Elysium,2013.0,,
154817,Narc,2002.0,,
154829,Firefly,2005.0,,
154844,Finding Nemo,2003.0,,
154848,Going in Style,2017.0,,
154857,Speed,1994.0,,
154883,The SpongeBob SquarePants Movie,2004.0,,
154920,Howl's Moving Castle ,,,
154926,Jane Eyre,2011.0,,
154928,Time to Kill,1989.0,,
154968,Fugitives,1929.0,,
154969,Partha,2003.0,,
154970,Atlantic Rim,2013.0,,
154980,Hacksaw Ridge,,,
154993,Rushmore,1998.0,,
155006,A Night at the Opera,1935.0,,
155021,Amusement,2008.0,,
155023,Godzilla vs. SpaceGodzilla,1994.0,,
155029,Fourplay,2001.0,,
155044,Hellboy II: The Golden Army,2008.0,,
155078,A Cinderella Story: Once Upon a Song,2011.0,,
155081,Stir of Echoes,1999.0,,
155110,Signs,2002.0,,
155114,Blackfish,2013.0,,
155125,Bus Stop,1956.0,,
155140,Jesus Camp,2006.0,,
155147,The Hills Run Red,1966.0,,
155158,The Bruce,1996.0,,
155186,"Silent Night, Deadly Night",1984.0,,
155200,Superbeast,1972.0,,
155215,Jersey Boys,2014.0,,
155218,Syriana,2005.0,,
155224,Blue Jay,2016.0,,
155245,Holes,2003.0,,
155281,The Sowers,1916.0,,
155346,Bandits,2001.0,,
155370,Highlander,1986.0,,
155407,Mickey Blue Eyes,1999.0,,
155408,Fissures,2009.0,,
155437,The Uncomfortable Camera,2005.0,,
155467,Zodiac,2007.0,,
155470,Hanging Up,2000.0,,
155475,Empire,1964.0,,
155548,Dus,2005.0,,
155564,Sliver,1993.0,,
155572,King Kong,2005.0,"Naomi Watts, Jack Black, Adrien Brody",Peter Jackson
155576,The Inkwell,1994.0,,
155595,Charles Manson Superstar,1989.0,,
155602,The Prince and Me,2004.0,,
155605,Aladdin and the King of Thieves,1996.0,,
155632,The Matrix Reloaded,2003.0,,
155642,The Lucky Ones,2008.0,,
155645,Ted 2,2015.0,,
155661,The Road,2009.0,,
155698,Demons 2,1986.0,,
155785,The Danish Girl,2015.0,,
155790,Star Trek ,,,
155806,Unrest,2006.0,,
155829,Rogue One: A Star Wars Story,2016.0,,
155837,Open Range,2003.0,,
155843,Not Another Teen Movie,2001.0,,
155845,The Jungle,1967.0,,
155852,Zorba the Greek,1964.0,,
155863,The Nut Job 2,2017.0,,
155885,No Escape,2015.0,,
155900,Chisum,1970.0,,
155908,Somewhere in Time,1980.0,,
155910,Death Weekend,1976.0,,
155916,Arachnophobia,1990.0,,
155938,The Producers,1968.0,"Zero Mostel, Gene Wilder, Dick Shawn",Mel Brooks
155955,Paddington 2,,,
155956,Over the Hedge,2006.0,,
155969,The Martian,2015.0,,
155989,Just Go with It,2011.0,,
156056,Attack the Block,,,
156059,Three Strangers,1946.0,,
156060,We Are Marshall,2006.0,,
156063,Little Women,1994.0,,
156082,High Noon,1952.0,,
156092,Speed,1984.0,,
156094,American Sniper,2014.0,,
156095,Roam Sweet Home,1996.0,,
156123,Great Balls of Fire!,1989.0,,
156124,Apocalypto,2006.0,,
